index_rc,col,row,col_row,x_cent_geo,y_cent_geo,x1_nw_geo,y1_nw_geo,x2_sw_geo,y2_sw_geo,x3_se_geo,y3_se_geo,x4_ne_geo,y4_ne_geo,sh,hh,ni,hb,nw,he,rp,bw,by,sl,be,bb,mv,sn,st,th
17029,29,17,29 - 017,9.2305105964,53.9108688914,9.1656632757,53.9485467663,9.1671188746,53.8723680328,9.2952459559,53.8731558621,9.2940142508,53.9493359043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17030,30,17,30 - 017,9.3587517479,53.9115916737,9.2940142508,53.9493359043,9.2952459559,53.8731558621,9.4233772751,53.8738123968,9.4223694861,53.9499935296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17031,31,17,31 - 017,9.4869967624,53.9121830494,9.4223694861,53.9499935296,9.4233772751,53.8738123968,9.5515120621,53.8743376314,9.5507282073,53.9505196366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17032,32,17,32 - 017,9.6152448674,53.9126430136,9.5507282073,53.9505196366,9.5515120621,53.8743376314,9.6796495463,53.8747315613,9.6790896398,53.9509142208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17033,33,17,33 - 017,9.7434952905,53.9129715623,9.6790896398,53.9509142208,9.6796495463,53.8747315613,9.8077889571,53.8749941831,9.8074530092,53.9511772789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17034,34,17,34 - 017,9.8717472589,53.9131686927,9.8074530092,53.9511772789,9.8077889571,53.8749941831,9.9359295239,53.8751254945,9.9358175406,53.9513088085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17035,35,17,35 - 017,10.0000000000,53.9132344030,9.9358175406,53.9513088085,9.9359295239,53.8751254945,10.0640704761,53.8751254945,10.0641824594,53.9513088085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17036,36,17,36 - 017,10.1282527411,53.9131686927,10.0641824594,53.9513088085,10.0640704761,53.8751254945,10.1922110429,53.8749941831,10.1925469908,53.9511772789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17037,37,17,37 - 017,10.2565047095,53.9129715623,10.1925469908,53.9511772789,10.1922110429,53.8749941831,10.3203504537,53.8747315613,10.3209103602,53.9509142208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17038,38,17,38 - 017,10.3847551326,53.9126430136,10.3209103602,53.9509142208,10.3203504537,53.8747315613,10.4484879379,53.8743376314,10.4492717927,53.9505196366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17039,39,17,39 - 017,10.5130032376,53.9121830494,10.4492717927,53.9505196366,10.4484879379,53.8743376314,10.5766227249,53.8738123968,10.5776305139,53.9499935296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17040,40,17,40 - 017,10.6412482521,53.9115916737,10.5776305139,53.9499935296,10.5766227249,53.8738123968,10.7047540441,53.8731558621,10.7059857492,53.9493359043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17041,41,17,41 - 017,10.7694894036,53.9108688914,10.7059857492,53.9493359043,10.7047540441,53.8731558621,10.8328811254,53.8723680328,10.8343367243,53.9485467663,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17042,42,17,42 - 017,10.8977259199,53.9100147089,10.8343367243,53.9485467663,10.8328811254,53.8723680328,10.9610031985,53.8714489156,10.9626826648,53.9476261225,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17043,43,17,43 - 017,11.0259570288,53.9090291334,10.9626826648,53.9476261225,10.9610031985,53.8714489156,11.0891194933,53.8703985186,11.0910227968,53.9465739809,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17044,44,17,44 - 017,11.1541819585,53.9079121734,11.0910227968,53.9465739809,11.0891194933,53.8703985186,11.2172292402,53.8692168506,11.2193563464,53.9453903503,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17045,45,17,45 - 017,11.2823999371,53.9066638386,11.2193563464,53.9453903503,11.2172292402,53.8692168506,11.3453316695,53.8679039218,11.3476825400,53.9440752410,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17046,46,17,46 - 017,11.4106101934,53.9052841395,11.3476825400,53.9440752410,11.3453316695,53.8679039218,11.4734260120,53.8664597436,11.4760006043,53.9426286644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17047,47,17,47 - 017,11.5388119560,53.9037730881,11.4760006043,53.9426286644,11.4734260120,53.8664597436,11.6015114985,53.8648843282,11.6043097662,53.9410506328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17048,48,17,48 - 017,11.6670044542,53.9021306974,11.6043097662,53.9410506328,11.6015114985,53.8648843282,11.7295873606,53.8631776891,11.7326092531,53.9393411597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17049,49,17,49 - 017,11.7951869173,53.9003569814,11.7326092531,53.9393411597,11.7295873606,53.8631776891,11.8576528297,53.8613398411,11.8608982925,53.9375002600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17050,50,17,50 - 017,11.9233585754,53.8984519554,11.8608982925,53.9375002600,11.8576528297,53.8613398411,11.9857071380,53.8593707998,11.9891761125,53.9355279494,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17051,51,17,51 - 017,12.0515186584,53.8964156357,11.9891761125,53.9355279494,11.9857071380,53.8593707998,12.1137495178,53.8572705822,12.1174419415,53.9334242449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17052,52,17,52 - 017,12.1796663972,53.8942480398,12.1174419415,53.9334242449,12.1137495178,53.8572705822,12.2417792021,53.8550392062,12.2456950083,53.9311891644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17053,53,17,53 - 017,12.3078010228,53.8919491862,12.2456950083,53.9311891644,12.2417792021,53.8550392062,12.3697954242,53.8526766909,12.3739345422,53.9288227274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17054,54,17,54 - 017,12.4359217668,53.8895190948,12.3739345422,53.9288227274,12.3697954242,53.8526766909,12.4977974178,53.8501830566,12.5021597731,53.9263249539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17055,55,17,55 - 017,12.5640278612,53.8869577863,12.5021597731,53.9263249539,12.4977974178,53.8501830566,12.6257844173,53.8475583246,12.6303699313,53.9236958656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17056,56,17,56 - 017,12.6921185385,53.8842652827,12.6303699313,53.9236958656,12.6257844173,53.8475583246,12.7537556576,53.8448025175,12.7585642475,53.9209354849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17057,57,17,57 - 017,12.8201930321,53.8814416071,12.7585642475,53.9209354849,12.7537556576,53.8448025175,12.8817103741,53.8419156588,12.8867419533,53.9180438355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17058,58,17,58 - 017,12.9482505755,53.8784867837,12.8867419533,53.9180438355,12.8817103741,53.8419156588,13.0096478028,53.8388977732,13.0149022807,53.9150209424,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17059,59,17,59 - 017,13.0762904031,53.8754008378,13.0149022807,53.9150209424,13.0096478028,53.8388977732,13.1375671803,53.8357488866,13.1430444624,53.9118668313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17060,60,17,60 - 017,13.2043117499,53.8721837958,13.1430444624,53.9118668313,13.1375671803,53.8357488866,13.2654677439,53.8324690258,13.2711677315,53.9085815294,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17061,61,17,61 - 017,13.3323138515,53.8688356854,13.2711677315,53.9085815294,13.2654677439,53.8324690258,13.3933487316,53.8290582191,13.3992713222,53.9051650649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17062,62,17,62 - 017,13.4602959443,53.8653565351,13.3992713222,53.9051650649,13.3933487316,53.8290582191,13.5212093821,53.8255164955,13.5273544692,53.9016174670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17063,63,17,63 - 017,13.5882572653,53.8617463749,13.5273544692,53.9016174670,13.5212093821,53.8255164955,13.6490489347,53.8218438853,13.6554164078,53.8979387661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17064,64,17,64 - 017,13.7161970523,53.8580052355,13.6554164078,53.8979387661,13.6490489347,53.8218438853,13.7768666297,53.8180404199,13.7834563742,53.8941289938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17065,65,17,65 - 017,13.8441145439,53.8541331491,13.7834563742,53.8941289938,13.7768666297,53.8180404199,13.9046617078,53.8141061319,13.9114736056,53.8901881827,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17066,66,17,66 - 017,13.9720089794,53.8501301486,13.9114736056,53.8901881827,13.9046617078,53.8141061319,14.0324334110,53.8100410548,14.0394673396,53.8861163665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17067,67,17,67 - 017,14.0998795990,53.8459962685,14.0394673396,53.8861163665,14.0324334110,53.8100410548,14.1601809817,53.8058452233,14.1674368149,53.8819135802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17068,68,17,68 - 017,14.2277256438,53.8417315440,14.1674368149,53.8819135802,14.1601809817,53.8058452233,14.2879036634,53.8015186734,14.2953812710,53.8775798598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17069,69,17,69 - 017,14.3555463557,53.8373360115,14.2953812710,53.8775798598,14.2879036634,53.8015186734,14.4156007005,53.7970614419,14.4232999483,53.8731152422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17070,70,17,70 - 017,14.4833409775,53.8328097088,14.4232999483,53.8731152422,14.4156007005,53.7970614419,14.5432713381,53.7924735669,14.5511920883,53.8685197657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17071,71,17,71 - 017,14.6111087530,53.8281526743,14.5511920883,53.8685197657,14.5432713381,53.7924735669,14.6709148225,53.7877550876,14.6790569331,53.8637934696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17072,72,17,72 - 017,14.7388489270,53.8233649480,14.6790569331,53.8637934696,14.6709148225,53.7877550876,14.7985304009,53.7829060441,14.8068937261,53.8589363943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17073,73,17,73 - 017,14.8665607452,53.8184465706,14.8068937261,53.8589363943,14.7985304009,53.7829060441,14.9261173213,53.7779264778,14.9347017114,53.8539485814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17074,74,17,74 - 017,14.9942434542,53.8133975843,14.9347017114,53.8539485814,14.9261173213,53.7779264778,15.0536748330,53.7728164312,15.0624801345,53.8488300734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17075,75,17,75 - 017,15.1218963018,53.8082180319,15.0624801345,53.8488300734,15.0536748330,53.7728164312,15.1812021862,53.7675759479,15.1902282417,53.8435809141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17076,76,17,76 - 017,15.2495185369,53.8029079578,15.1902282417,53.8435809141,15.1812021862,53.7675759479,15.3086986323,53.7622050723,15.3179452804,53.8382011483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,77,17,77 - 017,15.3771094094,53.7974674073,15.3179452804,53.8382011483,15.3086986323,53.7622050723,15.4361634234,53.7567038504,15.4456304991,53.8326908219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17078,78,17,78 - 017,15.5046681703,53.7918964266,15.4456304991,53.8326908219,15.4361634234,53.7567038504,15.5635958133,53.7510723289,15.5732831476,53.8270499820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,0,18,00 - 018,5.5244554683,53.7567562479,5.4567286619,53.7924735669,5.4646219245,53.7164205264,5.5920718229,53.7210008177,5.5843992995,53.7970614419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18001,1,18,01 - 018,5.6520289006,53.7612750657,5.5843992995,53.7970614419,5.5920718229,53.7210008177,5.7195479837,53.7254506804,5.7120963366,53.8015186734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18002,2,18,02 - 018,5.7796282874,53.7656633283,5.7120963366,53.8015186734,5.7195479837,53.7254506804,5.8470496560,53.7297700765,5.8398190183,53.8058452233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18003,3,18,03 - 018,5.9072528754,53.7699209983,5.8398190183,53.8058452233,5.8470496560,53.7297700765,5.9745760880,53.7339589694,5.9675665890,53.8100410548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18004,4,18,04 - 018,6.0349019105,53.7740480396,5.9675665890,53.8100410548,5.9745760880,53.7339589694,6.1021265270,53.7380173233,6.0953382922,53.8141061319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18005,5,18,05 - 018,6.1625746376,53.7780444167,6.0953382922,53.8141061319,6.1021265270,53.7380173233,6.2297002196,53.7419451036,6.2231333703,53.8180404199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18006,6,18,06 - 018,6.2902703008,53.7819100957,6.2231333703,53.8180404199,6.2297002196,53.7419451036,6.3572964114,53.7457422768,6.3509510653,53.8218438853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18007,7,18,07 - 018,6.4179881434,53.7856450435,6.3509510653,53.8218438853,6.3572964114,53.7457422768,6.4849143473,53.7494088106,6.4787906179,53.8255164955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18008,8,18,08 - 018,6.5457274080,53.7892492283,6.4787906179,53.8255164955,6.4849143473,53.7494088106,6.6125532713,53.7529446737,6.6066512684,53.8290582191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18009,9,18,09 - 018,6.6734873362,53.7927226193,6.6066512684,53.8290582191,6.6125532713,53.7529446737,6.7402124268,53.7563498360,6.7345322561,53.8324690258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18010,10,18,10 - 018,6.8012671692,53.7960651867,6.7345322561,53.8324690258,6.7402124268,53.7563498360,6.8678910563,53.7596242683,6.8624328197,53.8357488866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18011,11,18,11 - 018,6.9290661470,53.7992769021,6.8624328197,53.8357488866,6.8678910563,53.7596242683,6.9955884018,53.7627679428,6.9903521972,53.8388977732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18012,12,18,12 - 018,7.0568835094,53.8023577381,6.9903521972,53.8388977732,6.9955884018,53.7627679428,7.1233037045,53.7657808326,7.1182896259,53.8419156588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18013,13,18,13 - 018,7.1847184954,53.8053076681,7.1182896259,53.8419156588,7.1233037045,53.7657808326,7.2510362050,53.7686629120,7.2462443424,53.8448025175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18014,14,18,14 - 018,7.3125703431,53.8081266672,7.2462443424,53.8448025175,7.2510362050,53.7686629120,7.3787851433,53.7714141563,7.3742155827,53.8475583246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18015,15,18,15 - 018,7.4404382903,53.8108147110,7.3742155827,53.8475583246,7.3787851433,53.7714141563,7.5065497588,53.7740345421,7.5022025822,53.8501830566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18016,16,18,16 - 018,7.5683215742,53.8133717768,7.5022025822,53.8501830566,7.5065497588,53.7740345421,7.6343292903,53.7765240470,7.6302045758,53.8526766909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18017,17,18,17 - 018,7.6962194313,53.8157978425,7.6302045758,53.8526766909,7.6343292903,53.7765240470,7.7621229761,53.7788826497,7.7582207979,53.8550392062,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18018,18,18,18 - 018,7.8241310976,53.8180928874,7.7582207979,53.8550392062,7.7621229761,53.7788826497,7.8899300540,53.7811103301,7.8862504822,53.8572705822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18019,19,18,19 - 018,7.9520558088,53.8202568919,7.8862504822,53.8572705822,7.8899300540,53.7811103301,8.0177497613,53.7832070690,8.0142928620,53.8593707998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18020,20,18,20 - 018,8.0799927998,53.8222898375,8.0142928620,53.8593707998,8.0177497613,53.7832070690,8.1455813348,53.7851728487,8.1423471703,53.8613398411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18021,21,18,21 - 018,8.2079413055,53.8241917067,8.1423471703,53.8613398411,8.1455813348,53.7851728487,8.2734240111,53.7870076522,8.2704126394,53.8631776891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18022,22,18,22 - 018,8.3359005599,53.8259624833,8.2704126394,53.8631776891,8.2734240111,53.7870076522,8.4012770261,53.7887114639,8.3984885015,53.8648843282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18023,23,18,23 - 018,8.4638697969,53.8276021521,8.3984885015,53.8648843282,8.4012770261,53.7887114639,8.5291396155,53.7902842693,8.5265739880,53.8664597436,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18024,24,18,24 - 018,8.5918482501,53.8291106992,8.5265739880,53.8664597436,8.5291396155,53.7902842693,8.6570110145,53.7917260548,8.6546683305,53.8679039218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18025,25,18,25 - 018,8.7198351526,53.8304881114,8.6546683305,53.8679039218,8.6570110145,53.7917260548,8.7848904583,53.7930368082,8.7827707598,53.8692168506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18026,26,18,26 - 018,8.8478297372,53.8317343772,8.7827707598,53.8692168506,8.7848904583,53.7930368082,8.9127771814,53.7942165182,8.9108805067,53.8703985186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18027,27,18,27 - 018,8.9758312365,53.8328494857,8.9108805067,53.8703985186,8.9127771814,53.7942165182,9.0406704185,53.7952651747,9.0389968015,53.8714489156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18028,28,18,28 - 018,9.1038388828,53.8338334275,9.0389968015,53.8714489156,9.0406704185,53.7952651747,9.1685694036,53.7961827688,9.1671188746,53.8723680328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18029,29,18,29 - 018,9.2318519083,53.8346861941,9.1671188746,53.8723680328,9.1685694036,53.7961827688,9.2964733707,53.7969692926,9.2952459559,53.8731558621,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18030,30,18,30 - 018,9.3598695448,53.8354077782,9.2952459559,53.8731558621,9.2964733707,53.7969692926,9.4243815538,53.7976247394,9.4233772751,53.8738123968,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18031,31,18,31 - 018,9.4878910241,53.8359981736,9.4233772751,53.8738123968,9.4243815538,53.7976247394,9.5522931865,53.7981491036,9.5515120621,53.8743376314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18032,32,18,32 - 018,9.6159155778,53.8364573753,9.5515120621,53.8743376314,9.5522931865,53.7981491036,9.6802075023,53.7985423806,9.6796495463,53.8747315613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18033,33,18,33 - 018,9.7439424375,53.8367853793,9.6796495463,53.8747315613,9.6802075023,53.7985423806,9.8081237347,53.7988045672,9.8077889571,53.8749941831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18034,34,18,34 - 018,9.8719708344,53.8369821828,9.8077889571,53.8749941831,9.8081237347,53.7988045672,9.9360411171,53.7989356611,9.9359295239,53.8751254945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18035,35,18,35 - 018,10.0000000000,53.8370477842,9.9359295239,53.8751254945,9.9360411171,53.7989356611,10.0639588829,53.7989356611,10.0640704761,53.8751254945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18036,36,18,36 - 018,10.1280291656,53.8369821828,10.0640704761,53.8751254945,10.0639588829,53.7989356611,10.1918762653,53.7988045672,10.1922110429,53.8749941831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18037,37,18,37 - 018,10.2560575625,53.8367853793,10.1922110429,53.8749941831,10.1918762653,53.7988045672,10.3197924977,53.7985423806,10.3203504537,53.8747315613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18038,38,18,38 - 018,10.3840844222,53.8364573753,10.3203504537,53.8747315613,10.3197924977,53.7985423806,10.4477068135,53.7981491036,10.4484879379,53.8743376314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18039,39,18,39 - 018,10.5121089759,53.8359981736,10.4484879379,53.8743376314,10.4477068135,53.7981491036,10.5756184462,53.7976247394,10.5766227249,53.8738123968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18040,40,18,40 - 018,10.6401304552,53.8354077782,10.5766227249,53.8738123968,10.5756184462,53.7976247394,10.7035266293,53.7969692926,10.7047540441,53.8731558621,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18041,41,18,41 - 018,10.7681480917,53.8346861941,10.7047540441,53.8731558621,10.7035266293,53.7969692926,10.8314305964,53.7961827688,10.8328811254,53.8723680328,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18042,42,18,42 - 018,10.8961611172,53.8338334275,10.8328811254,53.8723680328,10.8314305964,53.7961827688,10.9593295815,53.7952651747,10.9610031985,53.8714489156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18043,43,18,43 - 018,11.0241687635,53.8328494857,10.9610031985,53.8714489156,10.9593295815,53.7952651747,11.0872228186,53.7942165182,11.0891194933,53.8703985186,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18044,44,18,44 - 018,11.1521702628,53.8317343772,11.0891194933,53.8703985186,11.0872228186,53.7942165182,11.2151095417,53.7930368082,11.2172292402,53.8692168506,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18045,45,18,45 - 018,11.2801648474,53.8304881114,11.2172292402,53.8692168506,11.2151095417,53.7930368082,11.3429889855,53.7917260548,11.3453316695,53.8679039218,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18046,46,18,46 - 018,11.4081517499,53.8291106992,11.3453316695,53.8679039218,11.3429889855,53.7917260548,11.4708603845,53.7902842693,11.4734260120,53.8664597436,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18047,47,18,47 - 018,11.5361302031,53.8276021521,11.4734260120,53.8664597436,11.4708603845,53.7902842693,11.5987229739,53.7887114639,11.6015114985,53.8648843282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18048,48,18,48 - 018,11.6640994401,53.8259624833,11.6015114985,53.8648843282,11.5987229739,53.7887114639,11.7265759889,53.7870076522,11.7295873606,53.8631776891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18049,49,18,49 - 018,11.7920586945,53.8241917067,11.7295873606,53.8631776891,11.7265759889,53.7870076522,11.8544186652,53.7851728487,11.8576528297,53.8613398411,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18050,50,18,50 - 018,11.9200072002,53.8222898375,11.8576528297,53.8613398411,11.8544186652,53.7851728487,11.9822502387,53.7832070690,11.9857071380,53.8593707998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18051,51,18,51 - 018,12.0479441912,53.8202568919,11.9857071380,53.8593707998,11.9822502387,53.7832070690,12.1100699460,53.7811103301,12.1137495178,53.8572705822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18052,52,18,52 - 018,12.1758689024,53.8180928874,12.1137495178,53.8572705822,12.1100699460,53.7811103301,12.2378770239,53.7788826497,12.2417792021,53.8550392062,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18053,53,18,53 - 018,12.3037805687,53.8157978425,12.2417792021,53.8550392062,12.2378770239,53.7788826497,12.3656707097,53.7765240470,12.3697954242,53.8526766909,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18054,54,18,54 - 018,12.4316784258,53.8133717768,12.3697954242,53.8526766909,12.3656707097,53.7765240470,12.4934502412,53.7740345421,12.4977974178,53.8501830566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18055,55,18,55 - 018,12.5595617097,53.8108147110,12.4977974178,53.8501830566,12.4934502412,53.7740345421,12.6212148567,53.7714141563,12.6257844173,53.8475583246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18056,56,18,56 - 018,12.6874296569,53.8081266672,12.6257844173,53.8475583246,12.6212148567,53.7714141563,12.7489637950,53.7686629120,12.7537556576,53.8448025175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18057,57,18,57 - 018,12.8152815046,53.8053076681,12.7537556576,53.8448025175,12.7489637950,53.7686629120,12.8766962955,53.7657808326,12.8817103741,53.8419156588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18058,58,18,58 - 018,12.9431164906,53.8023577381,12.8817103741,53.8419156588,12.8766962955,53.7657808326,13.0044115982,53.7627679428,13.0096478028,53.8388977732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18059,59,18,59 - 018,13.0709338530,53.7992769021,13.0096478028,53.8388977732,13.0044115982,53.7627679428,13.1321089437,53.7596242683,13.1375671803,53.8357488866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18060,60,18,60 - 018,13.1987328308,53.7960651867,13.1375671803,53.8357488866,13.1321089437,53.7596242683,13.2597875732,53.7563498360,13.2654677439,53.8324690258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18061,61,18,61 - 018,13.3265126638,53.7927226193,13.2654677439,53.8324690258,13.2597875732,53.7563498360,13.3874467287,53.7529446737,13.3933487316,53.8290582191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18062,62,18,62 - 018,13.4542725920,53.7892492283,13.3933487316,53.8290582191,13.3874467287,53.7529446737,13.5150856527,53.7494088106,13.5212093821,53.8255164955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18063,63,18,63 - 018,13.5820118566,53.7856450435,13.5212093821,53.8255164955,13.5150856527,53.7494088106,13.6427035886,53.7457422768,13.6490489347,53.8218438853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18064,64,18,64 - 018,13.7097296992,53.7819100957,13.6490489347,53.8218438853,13.6427035886,53.7457422768,13.7702997804,53.7419451036,13.7768666297,53.8180404199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18065,65,18,65 - 018,13.8374253624,53.7780444167,13.7768666297,53.8180404199,13.7702997804,53.7419451036,13.8978734730,53.7380173233,13.9046617078,53.8141061319,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18066,66,18,66 - 018,13.9650980895,53.7740480396,13.9046617078,53.8141061319,13.8978734730,53.7380173233,14.0254239120,53.7339589694,14.0324334110,53.8100410548,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
